Date,Open,High,Low,Close,symbol,shortName,longName,financialCurrency,sector,currency,industry,country,market
2020-11-30 00:00:00,206.4622100896467,208.25984181328312,204.07520049869404,205.44061279296875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-01 00:00:00,209.75296624681974,211.07909272217458,203.73139216061188,203.83944702148438,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-02 00:00:00,203.83945539677217,209.65473771883856,203.35813235128654,208.25985717773438,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-03 00:00:00,207.26769396356468,211.41304904194652,207.26769396356468,209.61541748046875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-04 00:00:00,209.62524075656498,216.05938323993823,209.62524075656498,213.80006408691406,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-07 00:00:00,212.44449500678064,215.15566913006572,209.7234881764103,214.72344970703125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-08 00:00:00,212.63114777069356,215.90223178141247,212.03193717336907,214.8020477294922,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-09 00:00:00,214.92972346238602,216.48177717299916,211.68809305358042,213.16156005859375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-10 00:00:00,210.82367400047747,213.67238613662272,207.54275742642872,208.88851928710938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-11 00:00:00,207.95531914524403,208.8295756864884,204.5859982579493,205.6468963623047,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-14 00:00:00,208.01426648370915,208.01426648370915,199.02612274513265,199.5565643310547,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-15 00:00:00,202.64100329529913,203.1714598219966,198.68228972462762,201.8748016357422,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-16 00:00:00,201.29525317917492,201.55064875084375,198.13220922665494,198.81982421875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-17 00:00:00,199.7137562767647,201.73731564564991,197.6116101862189,199.04579162597656,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-18 00:00:00,198.12238927293737,199.11451839398794,191.0006316010563,193.59393310546875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-21 00:00:00,189.6745018603639,194.51730478590196,188.14209849695055,193.8886260986328,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-22 00:00:00,192.57230555790682,193.51533102501466,190.4701599219619,191.521240234375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-23 00:00:00,193.10278567575887,196.99273060456693,193.02419896148518,195.4603271484375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-24 00:00:00,195.9809528755925,196.0300714460902,193.77075210314462,195.31298828125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-28 00:00:00,196.77664167164681,200.63711856990673,196.2167169367876,198.58409118652344,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-29 00:00:00,200.32277100042572,202.6312089518388,200.0379072690667,200.44065856933594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-30 00:00:00,200.3031355630103,201.93377620150278,199.94950283404665,200.44065856933594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-12-31 00:00:00,200.44065304215007,204.91999082624852,199.82179203630804,204.49758911132812,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-04 00:00:00,205.44060362089579,206.28539201632748,196.99271966657898,202.0811004638672,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-05 00:00:00,201.89444855511968,203.7313659648782,199.47797105196634,199.8315887451172,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-06 00:00:00,190.89258527137792,206.58010027720505,187.5036137774093,205.72547912597656,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-07 00:00:00,209.23234942170228,216.6095033879434,206.53099279771314,216.5996856689453,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-08 00:00:00,216.10849607013625,219.16348495504664,215.16547058308595,216.89434814453125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-11 00:00:00,215.38159336043037,218.88845227250914,214.47786866609295,216.02992248535156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-12 00:00:00,215.6959398198797,223.2302664874799,215.0476106961156,221.23617553710938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-13 00:00:00,221.8059251478853,222.7685861578497,219.41890056524824,219.8511199951172,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-14 00:00:00,220.56819555765404,221.77644937382283,216.1772773815274,216.8747100830078,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-15 00:00:00,216.16743889447505,216.16743889447505,212.60164380496505,215.0279541015625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-19 00:00:00,218.2204594679963,219.9788051707043,215.04759801803525,216.89434814453125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-20 00:00:00,217.37569226338144,225.0671926478939,215.1556738019064,224.37957763671875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-21 00:00:00,225.05737347041494,226.81570434394087,222.08097102150188,222.18902587890625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-22 00:00:00,221.53086217151656,223.3972477605319,219.281360762658,219.46800231933594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-25 00:00:00,218.04366492046373,218.29906049111713,213.318749435639,216.19691467285156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-26 00:00:00,216.21657274390535,217.63110362283115,211.3541340892603,211.94351196289062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-27 00:00:00,208.58400015505543,211.83544850761317,205.84335793002077,208.80010986328125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-28 00:00:00,211.36394411147427,218.839334534779,209.6350814273407,214.91990661621094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-01-29 00:00:00,214.43858261508566,216.68806913643928,210.12623614858512,213.210693359375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-01 00:00:00,214.25194396748955,215.17531909857888,209.67436916253507,212.96511840820312,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-02 00:00:00,216.02992253858798,218.8098656153297,213.8393723008076,213.95724487304688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-03 00:00:00,213.8786727374804,217.6212770499555,212.46414181868084,215.54859924316406,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-04 00:00:00,206.28540547158855,212.47397063351286,201.12827033479883,201.74713134765625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-05 00:00:00,203.81978537704742,205.3718390932517,199.75301702811578,199.8315887451172,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-08 00:00:00,200.45046829301853,203.46617158207664,199.5074577126501,202.4052734375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-09 00:00:00,203.43669802699975,208.17143120618294,202.93570961742716,207.2578887939453,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-10 00:00:00,208.564359463506,211.82562545193875,207.21858268003226,207.4346923828125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-11 00:00:00,208.6429384250818,209.23233126928073,204.11448220509746,204.77264404296875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-12 00:00:00,205.41114583022681,207.31683242216195,202.22845136843878,203.2696990966797,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-16 00:00:00,203.1812978368981,203.8394447133478,199.3601068749607,199.67445373535156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-17 00:00:00,199.4878028232391,205.2244978569074,198.85912412076698,204.34042358398438,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-18 00:00:00,204.31094912003852,205.58794192166926,201.87480610805386,202.0123291015625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-19 00:00:00,202.01235452782305,202.57227927900732,198.92789700900542,200.64694213867188,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-22 00:00:00,199.35029357371647,206.17735534222385,198.0634679368541,205.450439453125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-23 00:00:00,207.1694620261018,211.63898175929083,205.98087366166706,208.9081573486328,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-24 00:00:00,207.89638511343637,212.13997757685883,207.89638511343637,211.1380157470703,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-25 00:00:00,210.5879276680513,212.81776380635958,204.5467034230172,205.63706970214844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-02-26 00:00:00,206.29523443088172,208.7313777630938,204.4386662800309,206.1871795654297,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-01 00:00:00,208.6134770768327,212.30697770820507,207.30700105444654,211.14784240722656,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-02 00:00:00,212.69006529947237,216.5701922728543,211.3148203669983,215.62716674804688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-03 00:00:00,214.85115282511944,218.35799676510337,213.55449456906985,216.7273712158203,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-04 00:00:00,217.09082152387458,223.95718367304826,216.6094835371678,220.6074981689453,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-05 00:00:00,222.3461905439346,228.33828106792404,220.5583766080382,226.5406494140625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-08 00:00:00,227.36580875319262,233.28914543973502,227.11039819011364,231.68797302246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-09 00:00:00,231.09607032436315,238.8893816627057,229.71498479741805,233.41433715820312,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-10 00:00:00,235.35773242432523,237.58720337049866,232.43770365917382,235.00259399414062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-11 00:00:00,233.97661316767147,237.49840357368737,233.7694578806718,235.88055419921875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-12 00:00:00,237.1531450228132,240.6058739273624,235.95949574532582,240.1718292236328,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-15 00:00:00,240.08301539834204,244.2854890420842,239.8067983108203,242.1743927001953,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-16 00:00:00,242.16452558423302,242.16452558423302,238.3566584144856,238.42572021484375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-17 00:00:00,238.7808545173136,240.88207631497897,236.42313466868347,238.6427459716797,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-18 00:00:00,238.67234883612866,245.03523180747877,238.67234883612866,240.52696228027344,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-19 00:00:00,240.27046902392846,243.4272467186906,238.77099397415267,239.97451782226562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-22 00:00:00,239.97451455549984,240.08302949287554,235.7720557177466,239.12612915039062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-23 00:00:00,239.32343819395993,240.83277273263116,234.1936576138792,235.21961975097656,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-24 00:00:00,235.76217578925048,240.72423875911065,235.34785016950872,237.29122924804688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-25 00:00:00,237.03476710511384,238.4849144280862,232.47716983445972,238.12977600097656,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-26 00:00:00,239.8955854169844,240.70451766064946,237.1136803763446,240.48748779296875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-29 00:00:00,238.8893718470123,245.47914402296027,238.75126329999253,244.20657348632812,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-30 00:00:00,243.34831376722673,245.16347402609966,240.39870657037574,242.48020935058594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-03-31 00:00:00,241.28655059382893,242.9833213848441,238.1001793636088,238.4750518798828,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2021-04-01 00:00:00,239.07680857003012,240.26059826862408,234.95325613913965,238.56382751464844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
